+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 31  | 32         | io_uring | 12        | 16  | asc         | 17.135          | 0.5312        | 17.5362              | 0.453              | 12.7574             | 0.4556            | 102.341406477969  | 74.4522906332069 |
| 26  | 1          | io_uring | 12        | 16  | asc         | 1.2146          | 0.0488        | 0.8678               | 0.043              | 0.9008              | 0.0438            | 71.4473900872715  | 74.1643339370986 |
| 15  | 2          | worker   | 12        | 16  | asc         | 1.4308          | 0.046         | 1.0744               | 0.046              | 1.0588              | 0.0466            | 75.0908582611127  | 74.0005591277607 |
| 29  | 16         | worker   | 12        | 16  | desc        | 11.9098         | 0.3086        | 11.9654              | 0.3256             | 8.771               | 0.3244            | 100.466842432283  | 73.6452333372517 |
| 25  | 8          | worker   | 12        | 16  | asc         | 2.0426          | 0.0628        | 1.4884               | 0.0534             | 1.4922              | 0.0542            | 72.8679134436503  | 73.0539508469598 |
| 30  | 32         | worker   | 12        | 16  | asc         | 22.6558         | 0.4934        | 22.7542              | 0.5128             | 16.493              | 0.6               | 100.43432586799   | 72.7981355767618 |
| 31  | 32         | worker   | 12        | 16  | desc        | 22.55           | 0.4682        | 22.7908              | 0.477              | 16.405              | 0.5344            | 101.067849223947  | 72.7494456762749 |
| 3   | 16         | worker   | 12        | 16  | asc         | 3.9622          | 0.142         | 3.0842               | 0.1724             | 2.8678              | 0.1608            | 77.8405936096108  | 72.3789813739841 |
| 20  | 32         | worker   | 12        | 16  | desc        | 4.787           | 0.1774        | 4.7866               | 0.1612             | 3.4562              | 0.2082            | 99.9916440359306  | 72.1997075412576 |
| 19  | 32         | io_uring | 12        | 16  | desc        | 4.7408          | 0.1638        | 4.8088               | 0.177              | 3.4052              | 0.1662            | 101.434357070537  | 71.8275396557543 |
| 17  | 32         | io_uring | 12        | 16  | asc         | 4.89            | 0.1674        | 5.0114               | 0.2018             | 3.4834              | 0.1898            | 102.482617586912  | 71.2351738241309 |
| 29  | 32         | worker   | 12        | 16  | desc        | 22.8294         | 0.464         | 23.5368              | 0.463              | 16.2132             | 0.6032            | 103.098635969408  | 71.0189492496518 |
| 20  | 32         | io_uring | 12        | 16  | asc         | 4.858           | 0.1638        | 4.824                | 0.1768             | 3.4092              | 0.1664            | 99.3001235076163  | 70.1770275833676 |
| 20  | 32         | io_uring | 12        | 16  | desc        | 4.8926          | 0.1668        | 4.9466               | 0.1824             | 3.41                | 0.1656            | 101.10370764011   | 69.697093569881  |
| 18  | 32         | io_uring | 12        | 16  | asc         | 4.8044          | 0.1582        | 4.8918               | 0.177              | 3.2832              | 0.1732            | 101.819165764716  | 68.3373574223628 |
| 30  | 32         | io_uring | 12        | 16  | asc         | 22.616          | 0.5352        | 22.6104              | 0.4514             | 15.3368             | 0.4618            | 99.9752387690131  | 67.8139370357269 |
| 29  | 32         | io_uring | 12        | 16  | asc         | 17.0984         | 0.4516        | 17.741               | 0.4596             | 11.5946             | 0.4798            | 103.758246385627  | 67.8110232536378 |
| 19  | 32         | io_uring | 12        | 16  | asc         | 4.8926          | 0.1808        | 4.9052               | 0.1654             | 3.3066              | 0.1662            | 100.257531782692  | 67.583697829375  |
| 30  | 32         | worker   | 12        | 16  | desc        | 17.88           | 0.4766        | 17.1592              | 0.4798             | 12.0232             | 0.5712            | 95.9686800894855  | 67.2438478747204 |
| 30  | 32         | io_uring | 12        | 16  | desc        | 17.2502         | 0.4676        | 16.9106              | 0.4726             | 11.5372             | 0.6054            | 98.0313271730183  | 66.8815434023953 |
| 18  | 32         | io_uring | 12        | 16  | desc        | 4.8648          | 0.1664        | 4.8142               | 0.157              | 3.2144              | 0.1812            | 98.9598750205558  | 66.0746587732281 |
| 18  | 32         | worker   | 12        | 16  | desc        | 4.7546          | 0.1736        | 4.858                | 0.1946             | 3.0934              | 0.177             | 102.174736045093  | 65.0612038867623 |
| 17  | 32         | io_uring | 12        | 16  | desc        | 4.7622          | 0.1662        | 4.8354               | 0.1694             | 2.9564              | 0.1956            | 101.537104699509  | 62.0805510058376 |
| 17  | 32         | worker   | 12        | 16  | desc        | 4.6854          | 0.1792        | 4.9262               | 0.187              | 2.8944              | 0.1612            | 105.139369104025  | 61.7748751440645 |
| 32  | 32         | worker   | 12        | 16  | asc         | 22.5382         | 0.518         | 23.506               | 0.4582             | 13.882              | 0.5564            | 104.294043002547  | 61.5932062010276 |
| 32  | 32         | io_uring | 12        | 16  | asc         | 22.8022         | 0.5178        | 22.6928              | 0.5306             | 12.5136             | 0.458             | 99.5202217329906  | 54.8789151923937 |
| 19  | 64         | worker   | 12        | 16  | asc         | 8.323           | 0.316         | 8.1734               | 0.3238             | 4.4812              | 0.347             | 98.2025711882735  | 53.8411630421723 |
| 18  | 64         | worker   | 12        | 16  | asc         | 7.9738          | 0.2928        | 7.7978               | 0.2816             | 4.2888              | 0.2924            | 97.7927713260929  | 53.7861496400712 |
| 20  | 64         | io_uring | 12        | 16  | asc         | 8.336           | 0.2836        | 8.2912               | 0.273              | 4.4674              | 0.3166            | 99.4625719769674  | 53.591650671785  |
| 18  | 64         | worker   | 12        | 16  | desc        | 8.1084          | 0.287         | 8.4854               | 0.3292             | 4.281               | 0.3072            | 104.649499284692  | 52.7970993044251 |
| 20  | 64         | worker   | 12        | 16  | asc         | 8.1948          | 0.2964        | 8.0974               | 0.265              | 4.2776              | 0.2728            | 98.8114414018646  | 52.198955435154  |
| 20  | 64         | io_uring | 12        | 16  | desc        | 7.8706          | 0.284         | 8.3206               | 0.2682             | 4.0692              | 0.2796            | 105.717480242929  | 51.7012680100628 |
| 17  | 64         | worker   | 12        | 16  | asc         | 7.672           | 0.288         | 8.2148               | 0.2916             | 3.963               | 0.2816            | 107.075078206465  | 51.655370177268  |
| 20  | 64         | worker   | 12        | 16  | desc        | 8.04            | 0.2888        | 8.565                | 0.2848             | 4.118               | 0.3228            | 106.529850746269  | 51.2189054726368 |
| 18  | 64         | io_uring | 12        | 16  | desc        | 8.0076          | 0.3046        | 8.1546               | 0.2612             | 4.0358              | 0.3118            | 101.83575603177   | 50.3996203606574 |
| 19  | 64         | io_uring | 12        | 16  | desc        | 7.9658          | 0.2638        | 8.2978               | 0.2892             | 3.9986              | 0.285             | 104.167817419468  | 50.1970925707399 |
| 17  | 64         | io_uring | 12        | 16  | asc         | 8.2086          | 0.262         | 8.2202               | 0.3082             | 3.989               | 0.2716            | 100.141315206003  | 48.595375581707  |
| 19  | 64         | worker   | 12        | 16  | desc        | 7.9498          | 0.2864        | 8.0152               | 0.2706             | 3.7942              | 0.279             | 100.822662205338  | 47.7269868424363 |
| 30  | 64         | io_uring | 12        | 16  | desc        | 33.4944         | 0.7866        | 33.914               | 1.0952             | 15.8734             | 0.8762            | 101.252746727811  | 47.3912056940862 |
| 31  | 32         | io_uring | 12        | 16  | desc        | 23.0018         | 0.49          | 22.2156              | 0.4706             | 10.7772             | 0.5548            | 96.5820066255685  | 46.8537244911268 |
| 29  | 64         | io_uring | 12        | 16  | desc        | 45.9942         | 0.7614        | 44.5594              | 0.857              | 21.384              | 0.9162            | 96.8804762339599  | 46.4928186597441 |
| 18  | 64         | io_uring | 12        | 16  | asc         | 8.2376          | 0.2842        | 7.9882               | 0.266              | 3.7906              | 0.2862            | 96.9724191512091  | 46.0158298533553 |
| 32  | 64         | io_uring | 12        | 16  | asc         | 43.9062         | 0.7424        | 44.451               | 0.9636             | 20.0376             | 0.9366            | 101.240827035817  | 45.6372904054553 |
| 17  | 64         | worker   | 12        | 16  | desc        | 7.938           | 0.2652        | 7.897                | 0.2594             | 3.5414              | 0.3048            | 99.4834971025447  | 44.6132527084908 |
| 29  | 64         | worker   | 12        | 16  | desc        | 43.6104         | 0.7534        | 44.4414              | 0.8548             | 19.4266             | 0.7576            | 101.905508777723  | 44.5457964155339 |
| 20  | 378036     | io_uring | 12        | 16  | desc        | 4730.699        | 984.2214      | 4771.3586            | 968.452            | 2099.335            | 993.3858          | 100.859483979006  | 44.3768457895968 |
| 17  | 64         | io_uring | 12        | 16  | desc        | 8.2446          | 0.2836        | 8.4822               | 0.2754             | 3.638               | 0.2848            | 102.881886325595  | 44.1258520728719 |
